FL_DATE,DEP_HOUR,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_TIME,CRS_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,DISTANCE,CANCELLED,LATITUDE,LONGITUDE,ELEVATION,MESONET_STATION,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,RANGE,WIDTH,WIND_DIR,WIND_SPD,WIND_GUST,VISIBILITY,TEMPERATURE,DEW_POINT,REL_HUMIDITY,ALTIMETER,LOWEST_CLOUD_LAYER,N_CLOUD_LAYER,LOW_LEVEL_CLOUD,MID_LEVEL_CLOUD,HIGH_LEVEL_CLOUD,CLOUD_COVER,ACTIVE_WEATHER
1/5/2022,17,DL,4829,9E,4829,N349PQ,JFK,RDU,1/5/2022 17:04,1/5/2022 16:55,18,9,80,427,0,40.64,-73.77861,13,JFK,2015,Bombardier,CRJ9,Short Range,Narrow-body,220,9,0,6,4.39,3.89,96.55,29.93,700,2,1,0,0,4,1
1/5/2022,8,DL,4873,9E,4873,N294PQ,JFK,RDU,1/5/2022 8:12,1/5/2022 8:15,28,-3,75,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,250,8,0,10,0,-3.28,78.58,30.23,25000,1,0,0,1,3,0
1/5/2022,11,DL,5113,9E,5113,N349PQ,JFK,RDU,1/5/2022 11:36,1/5/2022 11:42,15,-6,73,427,0,40.64,-73.77861,13,JFK,2015,Bombardier,CRJ9,Short Range,Narrow-body,280,4,0,10,1.11,-3.28,72.52,30.12,1900,2,1,0,0,4,1
1/5/2022,20,DL,5247,9E,5247,N913XJ,JFK,RDU,1/5/2022 20:28,1/5/2022 19:20,40,68,78,427,0,40.64,-73.77861,13,JFK,2007,Bombardier,CRJ9,Short Range,Narrow-body,190,11,0,10,7.22,6.72,96.63,29.8,500,1,1,0,0,4,0
1/5/2022,15,DL,5619,YX,5619,N242JQ,JFK,RDU,1/5/2022 15:16,1/5/2022 13:35,34,101,84,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,210,7,0,5,3.89,3.28,95.78,30.02,700,3,1,0,0,4,1
1/5/2022,19,DL,655,DL,655,N341NB,JFK,AUS,1/5/2022 19:34,1/5/2022 18:39,20,55,242,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,190,11,0,8,6.11,5.61,96.6,29.83,700,1,1,0,0,4,0
1/5/2022,8,DL,659,DL,659,N341NB,JFK,AUS,1/5/2022 8:20,1/5/2022 8:30,12,-10,240,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,250,8,0,10,0,-3.28,78.58,30.23,25000,1,0,0,1,3,0
1/6/2022,17,AA,2772,AA,2772,N357PV,JFK,AUS,1/6/2022 17:37,1/6/2022 17:29,19,8,234,1521,0,40.64,-73.77861,13,JFK,2017,Boeing,B738,Medium Range,Narrow-body,260,19,0,10,3.28,-8.89,40.49,29.93,22000,1,0,0,1,3,0
1/6/2022,7,AA,2813,AA,2813,N359PX,JFK,AUS,1/6/2022 7:52,1/6/2022 8:00,17,-8,247,1521,0,40.64,-73.77861,13,JFK,2017,Boeing,B738,Medium Range,Narrow-body,240,9,0,10,3.89,2.22,88.87,29.73,20000,2,0,1,1,4,0
1/6/2022,14,AA,4503,YX,4503,N428YX,JFK,RDU,1/6/2022 14:20,1/6/2022 14:30,15,-10,82,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,280,13,0,10,2.78,-5,56.57,29.9,21000,1,0,0,1,3,0
1/6/2022,21,AA,4533,YX,4533,N436YX,JFK,RDU,1/6/2022 21:47,1/6/2022 21:40,23,7,86,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,260,4,0,10,2.78,-9.39,40.34,29.92,25000,1,0,0,1,3,0
1/6/2022,16,AA,4540,YX,4540,N415YX,JFK,RDU,1/6/2022 16:44,1/6/2022 16:45,25,-1,83,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E75L,Short Range,Narrow-body,270,16,0,10,3.28,-7.78,44.14,29.94,22000,1,0,0,1,3,0
1/6/2022,12,AA,4628,YX,4628,N117HQ,JFK,RDU,1/6/2022 12:49,1/6/2022 13:00,25,-11,82,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,280,14,0,10,3.89,-3.89,56.86,29.84,4000,2,1,0,1,2,0
1/6/2022,8,AA,4926,YX,4926,N107HQ,JFK,RDU,1/6/2022 8:48,1/6/2022 7:59,23,49,80,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,260,7,0,10,3.28,0.61,82.66,29.74,20000,2,0,1,1,3,0
1/6/2022,17,B6,1185,B6,1185,N316JB,JFK,RDU,1/6/2022 17:26,1/6/2022 17:29,14,-3,83,427,0,40.64,-73.77861,13,JFK,2009,Embraer,E190,Short Range,Narrow-body,260,19,0,10,3.28,-8.89,40.49,29.93,22000,1,0,0,1,3,0
1/6/2022,22,B6,1295,B6,1295,N625JB,JFK,AUS,1/6/2022 22:02,1/6/2022 20:40,24,82,212,1521,0,40.64,-73.77861,13,JFK,2005,Airbus,A320,Medium Range,Narrow-body,280,6,0,10,2.22,-9.39,41.96,29.95,15000,2,0,1,1,3,0
1/6/2022,12,B6,285,B6,285,N258JB,JFK,RDU,1/6/2022 12:17,1/6/2022 12:20,19,-3,81,427,0,40.64,-73.77861,13,JFK,2006,Embraer,E190,Short Range,Narrow-body,280,14,0,10,3.89,-3.89,56.86,29.84,4000,2,1,0,1,2,0
1/6/2022,13,B6,295,B6,295,N789JB,JFK,AUS,1/6/2022 13:45,1/6/2022 13:44,27,1,233,1521,0,40.64,-73.77861,13,JFK,2011,Airbus,A320,Medium Range,Narrow-body,280,17,25,10,3.28,-5.61,52.13,29.86,22000,1,0,0,1,3,0
1/6/2022,21,B6,385,B6,385,N283JB,JFK,RDU,1/6/2022 21:29,1/6/2022 20:40,34,49,88,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E190,Short Range,Narrow-body,260,4,0,10,2.78,-9.39,40.34,29.92,25000,1,0,0,1,3,0
1/6/2022,22,B6,97,B6,97,N959JB,JFK,DEN,1/6/2022 22:41,1/6/2022 20:00,15,161,236,1626,0,40.64,-73.77861,13,JFK,2015,Airbus,A321,Medium Range,Narrow-body,280,6,0,10,2.22,-9.39,41.96,29.95,15000,2,0,1,1,3,0
1/6/2022,19,DL,1077,DL,1077,N890DN,JFK,DEN,1/6/2022 19:55,1/6/2022 19:59,45,-4,230,1626,0,40.64,-73.77861,13,JFK,2018,Boeing,B739,Medium Range,Narrow-body,270,14,0,10,3.89,-8.28,40.67,29.93,25000,1,0,0,1,3,0
1/6/2022,8,DL,1170,DL,1170,N712TW,JFK,DEN,1/6/2022 8:18,1/6/2022 8:05,26,13,230,1626,0,40.64,-73.77861,13,JFK,1997,Boeing,B752,Medium Range,Narrow-body,260,7,0,10,3.28,0.61,82.66,29.74,20000,2,0,1,1,3,0
1/6/2022,13,DL,1175,DL,1175,N333NB,JFK,AUS,1/6/2022 13:00,1/6/2022 13:05,21,-5,237,1521,0,40.64,-73.77861,13,JFK,2001,Airbus,A319,Medium Range,Narrow-body,280,17,25,10,3.28,-5.61,52.13,29.86,22000,1,0,0,1,3,0
1/6/2022,16,DL,4829,9E,4829,N314PQ,JFK,RDU,1/6/2022 16:55,1/6/2022 16:55,16,0,86,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,270,16,0,10,3.28,-7.78,44.14,29.94,22000,1,0,0,1,3,0
1/6/2022,8,DL,4873,9E,4873,N691CA,JFK,RDU,1/6/2022 8:08,1/6/2022 8:15,37,-7,78,427,0,40.64,-73.77861,13,JFK,2007,Bombardier,CRJ9,Short Range,Narrow-body,260,7,0,10,3.28,0.61,82.66,29.74,20000,2,0,1,1,3,0
1/6/2022,11,DL,5113,9E,5113,N314PQ,JFK,RDU,1/6/2022 11:35,1/6/2022 11:42,15,-7,80,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,260,9,0,10,2.78,0.61,85.64,29.82,25000,1,0,0,1,2,0
1/6/2022,19,DL,5247,9E,5247,N299PQ,JFK,RDU,1/6/2022 19:16,1/6/2022 19:20,16,-4,83,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,270,14,0,10,3.89,-8.28,40.67,29.93,25000,1,0,0,1,3,0
1/6/2022,13,DL,5619,YX,5619,N235JQ,JFK,RDU,1/6/2022 13:28,1/6/2022 13:35,14,-7,82,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,280,17,25,10,3.28,-5.61,52.13,29.86,22000,1,0,0,1,3,0
1/6/2022,19,DL,655,DL,655,N326NB,JFK,AUS,1/6/2022 19:31,1/6/2022 18:39,38,52,223,1521,0,40.64,-73.77861,13,JFK,2001,Airbus,A319,Medium Range,Narrow-body,270,14,0,10,3.89,-8.28,40.67,29.93,25000,1,0,0,1,3,0
1/6/2022,10,DL,659,DL,659,N326NB,JFK,AUS,1/6/2022 10:12,1/6/2022 8:30,13,102,234,1521,0,40.64,-73.77861,13,JFK,2001,Airbus,A319,Medium Range,Narrow-body,240,8,0,10,1.72,0,88.33,29.78,20000,2,0,1,1,2,0
1/7/2022,17,AA,2772,AA,2772,N927NN,JFK,AUS,1/7/2022 17:29,1/7/2022 17:29,18,0,210,1521,0,40.64,-73.77861,13,JFK,2013,Boeing,B738,Medium Range,Narrow-body,290,17,24,10,0.61,-6.11,60.71,29.82,3300,1,1,0,0,2,0
1/7/2022,0,AA,2813,AA,2813,N953NN,JFK,AUS,1/7/2022 0:00,1/7/2022 8:00,0,0,0,1521,2,40.64,-73.77861,13,JFK,2014,Boeing,B738,Medium Range,Narrow-body,260,7,0,10,2.22,-8.89,43.64,29.99,14000,3,0,1,1,4,0
1/7/2022,14,AA,4503,YX,4503,N106HQ,JFK,RDU,1/7/2022 14:21,1/7/2022 14:30,19,-9,82,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,320,18,0,2,-1.72,-3.28,89.12,29.8,1100,3,1,0,0,4,1
1/7/2022,16,AA,4540,YX,4540,N870RW,JFK,RDU,1/7/2022 16:43,1/7/2022 16:45,23,-2,79,427,0,40.64,-73.77861,13,JFK,2006,Embraer,E170,Short Range,Narrow-body,320,19,26,10,-0.61,-5.61,68.91,29.83,2200,3,1,0,1,3,0
1/7/2022,12,AA,4628,YX,4628,N138HQ,JFK,RDU,1/7/2022 12:52,1/7/2022 13:00,41,-8,80,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,330,13,0,0.75,-1.72,-2.78,92.49,29.77,700,1,1,0,0,0,1
1/7/2022,0,AA,4926,YX,4926,N110HQ,JFK,RDU,1/7/2022 0:00,1/7/2022 7:40,0,0,0,427,2,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,260,7,0,10,2.22,-8.89,43.64,29.99,14000,3,0,1,1,4,0
1/7/2022,18,B6,1185,B6,1185,N178JB,JFK,RDU,1/7/2022 18:00,1/7/2022 17:29,26,31,74,427,0,40.64,-73.77861,13,JFK,2005,Embraer,E190,Short Range,Narrow-body,310,19,27,10,0.61,-7.22,55.75,29.82,4200,1,1,0,0,3,0
1/7/2022,22,B6,1295,B6,1295,N503JB,JFK,AUS,1/7/2022 22:12,1/7/2022 20:40,16,92,206,1521,0,40.64,-73.77861,13,JFK,1999,Airbus,A320,Medium Range,Narrow-body,290,16,28,10,-0.61,-9.39,51.47,29.98,3600,2,1,0,0,2,0
1/7/2022,13,B6,285,B6,285,N358JB,JFK,RDU,1/7/2022 13:25,1/7/2022 12:20,17,65,80,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E190,Short Range,Narrow-body,320,15,0,2,-1.72,-3.28,89.12,29.79,0,3,1,0,0,4,1
1/7/2022,0,B6,295,B6,295,N789JB,JFK,AUS,1/7/2022 0:00,1/7/2022 13:44,0,0,0,1521,2,40.64,-73.77861,13,JFK,2011,Airbus,A320,Medium Range,Narrow-body,260,7,0,10,2.22,-8.89,43.64,29.99,14000,3,0,1,1,4,0
1/7/2022,20,B6,385,B6,385,N334JB,JFK,RDU,1/7/2022 20:43,1/7/2022 20:40,29,3,70,427,0,40.64,-73.77861,13,JFK,2011,Embraer,E190,Short Range,Narrow-body,290,18,31,10,0.61,-7.78,53.4,29.87,5000,2,1,1,0,3,0
1/7/2022,20,B6,97,B6,97,N997JL,JFK,DEN,1/7/2022 20:56,1/7/2022 20:00,36,56,244,1626,0,40.64,-73.77861,13,JFK,2018,Airbus,A321,Medium Range,Narrow-body,290,18,31,10,0.61,-7.78,53.4,29.87,5000,2,1,1,0,3,0
1/7/2022,19,DL,1077,DL,1077,N863DN,JFK,DEN,1/7/2022 19:55,1/7/2022 19:59,66,-4,246,1626,0,40.64,-73.77861,13,JFK,2016,Boeing,B739,Medium Range,Narrow-body,300,18,25,10,0.61,-7.22,55.75,29.83,4500,1,1,0,0,3,0
1/7/2022,0,DL,1170,DL,1170,N712TW,JFK,DEN,1/7/2022 0:00,1/7/2022 8:05,0,0,0,1626,2,40.64,-73.77861,13,JFK,1997,Boeing,B752,Medium Range,Narrow-body,260,7,0,10,2.22,-8.89,43.64,29.99,14000,3,0,1,1,4,0
1/7/2022,0,DL,1175,DL,1175,N342NB,JFK,AUS,1/7/2022 0:00,1/7/2022 13:05,0,0,0,1521,2,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,260,7,0,10,2.22,-8.89,43.64,29.99,14000,3,0,1,1,4,0
1/7/2022,19,DL,4829,9E,4829,N348PQ,JFK,RDU,1/7/2022 19:09,1/7/2022 16:55,20,134,73,427,0,40.64,-73.77861,13,JFK,2015,Bombardier,CRJ9,Short Range,Narrow-body,300,18,25,10,0.61,-7.22,55.75,29.83,4500,1,1,0,0,3,0
1/7/2022,0,DL,4873,9E,4873,N296PQ,JFK,RDU,1/7/2022 0:00,1/7/2022 8:15,0,0,0,427,2,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,260,7,0,10,2.22,-8.89,43.64,29.99,14000,3,0,1,1,4,0
1/7/2022,0,DL,5113,9E,5113,N348PQ,JFK,RDU,1/7/2022 0:00,1/7/2022 11:42,0,0,0,427,2,40.64,-73.77861,13,JFK,2015,Bombardier,CRJ9,Short Range,Narrow-body,260,7,0,10,2.22,-8.89,43.64,29.99,14000,3,0,1,1,4,0
1/7/2022,20,DL,5247,9E,5247,N294PQ,JFK,RDU,1/7/2022 20:25,1/7/2022 19:20,34,65,72,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,290,18,31,10,0.61,-7.78,53.4,29.87,5000,2,1,1,0,3,0
1/7/2022,0,DL,5619,YX,5619,N203JQ,JFK,RDU,1/7/2022 0:00,1/7/2022 13:35,0,0,0,427,2,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,260,7,0,10,2.22,-8.89,43.64,29.99,14000,3,0,1,1,4,0
1/7/2022,18,DL,655,DL,655,N333NB,JFK,AUS,1/7/2022 18:55,1/7/2022 18:39,28,16,211,1521,0,40.64,-73.77861,13,JFK,2001,Airbus,A319,Medium Range,Narrow-body,310,19,27,10,0.61,-7.22,55.75,29.82,4200,1,1,0,0,3,0
1/7/2022,0,DL,659,DL,659,N333NB,JFK,AUS,1/7/2022 0:00,1/7/2022 8:30,0,0,0,1521,2,40.64,-73.77861,13,JFK,2001,Airbus,A319,Medium Range,Narrow-body,260,7,0,10,2.22,-8.89,43.64,29.99,14000,3,0,1,1,4,0
1/8/2022,17,AA,2772,AA,2772,N339PL,JFK,AUS,1/8/2022 17:45,1/8/2022 17:29,22,16,228,1521,0,40.64,-73.77861,13,JFK,2017,Boeing,B738,Medium Range,Narrow-body,340,12,0,10,-3.28,-13.89,43.7,30.6,0,0,0,0,0,0,0
1/8/2022,7,AA,2813,AA,2813,N991NN,JFK,AUS,1/8/2022 7:55,1/8/2022 7:59,16,-4,214,1521,0,40.64,-73.77861,13,JFK,2016,Boeing,B738,Medium Range,Narrow-body,300,17,22,10,-4.39,-12.78,51.98,30.29,4300,1,1,0,0,1,0
1/8/2022,14,AA,4503,YX,4503,N412YX,JFK,RDU,1/8/2022 14:46,1/8/2022 14:30,16,16,70,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E75L,Short Range,Narrow-body,320,14,0,10,-5.61,-13.28,54.75,30.57,4000,1,1,0,0,1,0
1/8/2022,16,AA,4540,YX,4540,N453YX,JFK,RDU,1/8/2022 16:52,1/8/2022 16:45,22,7,71,427,0,40.64,-73.77861,13,JFK,2021,Embraer,E75L,Short Range,Narrow-body,320,10,0,10,-3.89,-12.78,50.07,30.62,5000,1,1,0,0,1,0
1/8/2022,12,AA,4628,YX,4628,N446YX,JFK,RDU,1/8/2022 12:57,1/8/2022 13:00,27,-3,74,427,0,40.64,-73.77861,13,JFK,2015,Embraer,E75L,Short Range,Narrow-body,320,16,0,10,-6.11,-13.89,54.12,30.47,4000,1,1,0,0,1,0
1/8/2022,7,AA,4926,YX,4926,N107HQ,JFK,RDU,1/8/2022 7:33,1/8/2022 7:40,21,-7,79,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,300,17,22,10,-4.39,-12.78,51.98,30.29,4300,1,1,0,0,1,0
1/8/2022,18,B6,1185,B6,1185,N266JB,JFK,RDU,1/8/2022 18:29,1/8/2022 17:29,18,60,71,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E190,Short Range,Narrow-body,340,9,0,10,-2.78,-13.89,42.11,30.59,25000,1,0,0,1,1,0
1/8/2022,14,B6,285,B6,285,N358JB,JFK,RDU,1/8/2022 14:40,1/8/2022 12:20,17,140,70,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E190,Short Range,Narrow-body,320,14,0,10,-5.61,-13.28,54.75,30.57,4000,1,1,0,0,1,0
1/8/2022,14,B6,295,B6,295,N768JB,JFK,AUS,1/8/2022 14:20,1/8/2022 13:44,24,36,207,1521,0,40.64,-73.77861,13,JFK,2009,Airbus,A320,Medium Range,Narrow-body,320,14,0,10,-5.61,-13.28,54.75,30.57,4000,1,1,0,0,1,0
1/8/2022,20,B6,385,B6,385,N358JB,JFK,RDU,1/8/2022 20:37,1/8/2022 20:40,16,-3,68,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E190,Short Range,Narrow-body,300,4,0,10,-1.11,-14.39,35.75,30.59,25000,1,0,0,1,1,0
1/8/2022,6,B6,795,B6,795,N649JB,JFK,AUS,1/8/2022 6:51,1/8/2022 6:59,21,-8,211,1521,0,40.64,-73.77861,13,JFK,2006,Airbus,A320,Medium Range,Narrow-body,310,16,26,10,-3.89,-12.22,52.36,30.24,4600,1,1,0,0,3,0
1/8/2022,21,B6,97,B6,97,N956JT,JFK,DEN,1/8/2022 21:34,1/8/2022 20:00,17,94,239,1626,0,40.64,-73.77861,13,JFK,2015,Airbus,A321,Medium Range,Narrow-body,310,3,0,10,-0.61,-15.61,31.16,30.6,25000,1,0,0,1,1,0
1/8/2022,20,DL,1077,DL,1077,N895DN,JFK,DEN,1/8/2022 20:56,1/8/2022 19:59,30,57,236,1626,0,40.64,-73.77861,13,JFK,2018,Boeing,B739,Medium Range,Narrow-body,300,4,0,10,-1.11,-14.39,35.75,30.59,25000,1,0,0,1,1,0
1/8/2022,8,DL,1170,DL,1170,N721TW,JFK,DEN,1/8/2022 8:48,1/8/2022 7:59,27,49,234,1626,0,40.64,-73.77861,13,JFK,1999,Boeing,B752,Medium Range,Narrow-body,300,17,0,10,-5,-13.28,52.27,30.33,4700,1,1,0,0,1,0
1/8/2022,16,DL,4829,9E,4829,N691CA,JFK,RDU,1/8/2022 16:53,1/8/2022 16:55,24,-2,71,427,0,40.64,-73.77861,13,JFK,2007,Bombardier,CRJ9,Short Range,Narrow-body,320,10,0,10,-3.89,-12.78,50.07,30.62,5000,1,1,0,0,1,0
1/8/2022,8,DL,4873,9E,4873,N908XJ,JFK,RDU,1/8/2022 8:28,1/8/2022 8:15,21,13,73,427,0,40.64,-73.77861,13,JFK,2007,Bombardier,CRJ9,Short Range,Narrow-body,300,17,0,10,-5,-13.28,52.27,30.33,4700,1,1,0,0,1,0
1/8/2022,12,DL,5113,9E,5113,N341PQ,JFK,RDU,1/8/2022 12:07,1/8/2022 11:00,17,67,71,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,320,16,0,10,-6.11,-13.89,54.12,30.47,4000,1,1,0,0,1,0
1/8/2022,19,DL,5247,9E,5247,N315PQ,JFK,RDU,1/8/2022 19:23,1/8/2022 19:30,19,-7,69,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,310,7,0,10,-1.72,-13.89,38.95,30.6,25000,1,0,0,1,1,0
1/8/2022,13,DL,5447,9E,5447,N311PQ,JFK,RDU,1/8/2022 13:36,1/8/2022 13:35,16,1,74,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,320,18,23,10,-6.11,-13.89,54.12,30.51,4000,2,1,0,1,1,0
1/8/2022,19,DL,655,DL,655,N342NB,JFK,AUS,1/8/2022 19:37,1/8/2022 18:39,40,58,208,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,310,7,0,10,-1.72,-13.89,38.95,30.6,25000,1,0,0,1,1,0
1/8/2022,8,DL,659,DL,659,N342NB,JFK,AUS,1/8/2022 8:52,1/8/2022 8:30,28,22,208,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,300,17,0,10,-5,-13.28,52.27,30.33,4700,1,1,0,0,1,0
1/9/2022,17,AA,2772,AA,2772,N961NN,JFK,AUS,1/9/2022 17:55,1/9/2022 17:29,21,26,236,1521,0,40.64,-73.77861,13,JFK,2014,Boeing,B738,Medium Range,Narrow-body,220,18,0,10,3.89,-1.11,69.85,30.17,3000,3,1,1,0,4,0
1/9/2022,7,AA,2813,AA,2813,N335PH,JFK,AUS,1/9/2022 7:57,1/9/2022 8:00,13,-3,235,1521,0,40.64,-73.77861,13,JFK,2017,Boeing,B738,Medium Range,Narrow-body,230,13,0,10,-1.72,-7.78,63.31,30.54,25000,1,0,0,1,1,0
1/9/2022,14,AA,4503,YX,4503,N103HQ,JFK,RDU,1/9/2022 14:24,1/9/2022 14:30,40,-6,79,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,210,16,22,10,2.22,-3.28,66.97,30.32,4000,3,1,1,1,3,0
1/9/2022,16,AA,4540,YX,4540,N413YX,JFK,RDU,1/9/2022 16:41,1/9/2022 16:45,23,-4,74,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E75L,Short Range,Narrow-body,210,12,0,10,2.78,-2.22,69.63,30.26,3000,3,1,1,0,4,0
1/9/2022,12,AA,4628,YX,4628,N428YX,JFK,RDU,1/9/2022 12:54,1/9/2022 13:00,35,-6,74,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,210,16,0,10,1.72,-2.22,75.06,30.35,4000,3,1,1,1,3,0
1/9/2022,7,AA,4926,YX,4926,N453YX,JFK,RDU,1/9/2022 7:34,1/9/2022 7:40,16,-6,76,427,0,40.64,-73.77861,13,JFK,2021,Embraer,E75L,Short Range,Narrow-body,230,13,0,10,-1.72,-7.78,63.31,30.54,25000,1,0,0,1,1,0
1/9/2022,17,B6,1185,B6,1185,N274JB,JFK,RDU,1/9/2022 17:42,1/9/2022 17:29,11,13,75,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E190,Short Range,Narrow-body,220,18,0,10,3.89,-1.11,69.85,30.17,3000,3,1,1,0,4,0
1/9/2022,22,B6,1295,B6,1295,N504JB,JFK,AUS,1/9/2022 22:39,1/9/2022 20:40,19,119,234,1521,0,40.64,-73.77861,13,JFK,1999,Airbus,A320,Medium Range,Narrow-body,240,9,0,10,3.89,2.22,88.87,30.03,1800,1,1,0,0,4,1
1/9/2022,12,B6,285,B6,285,N324JB,JFK,RDU,1/9/2022 12:11,1/9/2022 12:20,17,-9,74,427,0,40.64,-73.77861,13,JFK,2010,Embraer,E190,Short Range,Narrow-body,210,16,0,10,1.72,-2.22,75.06,30.35,4000,3,1,1,1,3,0
1/9/2022,13,B6,295,B6,295,N709JB,JFK,AUS,1/9/2022 13:38,1/9/2022 13:44,29,-6,249,1521,0,40.64,-73.77861,13,JFK,2008,Airbus,A320,Medium Range,Narrow-body,200,16,0,10,1.72,-2.22,75.06,30.33,4000,3,1,1,1,3,0
1/9/2022,21,B6,385,B6,385,N216JB,JFK,RDU,1/9/2022 21:09,1/9/2022 20:40,16,29,74,427,0,40.64,-73.77861,13,JFK,2006,Embraer,E190,Short Range,Narrow-body,250,11,0,10,4.39,1.72,82.8,30.05,2100,2,1,0,0,4,1
1/9/2022,20,B6,97,B6,97,N972JT,JFK,DEN,1/9/2022 20:09,1/9/2022 20:00,26,9,239,1626,0,40.64,-73.77861,13,JFK,2016,Airbus,A321,Medium Range,Narrow-body,240,14,0,10,5,1.11,75.94,30.06,2500,2,1,0,0,4,0
1/9/2022,20,DL,1077,DL,1077,N855DN,JFK,DEN,1/9/2022 20:08,1/9/2022 19:59,26,9,245,1626,0,40.64,-73.77861,13,JFK,2016,Boeing,B739,Medium Range,Narrow-body,240,14,0,10,5,1.11,75.94,30.06,2500,2,1,0,0,4,0
1/9/2022,8,DL,1170,DL,1170,N707TW,JFK,DEN,1/9/2022 8:10,1/9/2022 7:59,12,11,240,1626,0,40.64,-73.77861,13,JFK,1997,Boeing,B752,Medium Range,Narrow-body,220,15,0,10,-1.11,-6.11,68.81,30.52,25000,1,0,0,1,1,0
1/9/2022,12,DL,1175,DL,1175,N325NB,JFK,AUS,1/9/2022 12:58,1/9/2022 13:05,16,-7,240,1521,0,40.64,-73.77861,13,JFK,2001,Airbus,A319,Medium Range,Narrow-body,210,16,0,10,1.72,-2.22,75.06,30.35,4000,3,1,1,1,3,0
1/9/2022,20,DL,4829,9E,4829,N294PQ,JFK,RDU,1/9/2022 20:39,1/9/2022 16:55,26,224,78,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,240,14,0,10,5,1.11,75.94,30.06,2500,2,1,0,0,4,0
1/9/2022,8,DL,4873,9E,4873,N309PQ,JFK,RDU,1/9/2022 8:11,1/9/2022 8:15,25,-4,74,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,220,15,0,10,-1.11,-6.11,68.81,30.52,25000,1,0,0,1,1,0
1/9/2022,13,DL,5113,9E,5113,N294PQ,JFK,RDU,1/9/2022 13:10,1/9/2022 11:42,31,88,69,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,200,16,0,10,1.72,-2.22,75.06,30.33,4000,3,1,1,1,3,0
1/9/2022,19,DL,5247,9E,5247,N299PQ,JFK,RDU,1/9/2022 19:13,1/9/2022 19:20,21,-7,77,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,240,12,0,10,5,0.61,73.25,30.1,2500,2,1,0,0,4,0
