FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,SCHED_DEP_DATE,SCHED_DEP_TIME,ACTUAL_DEP_DATE,ACTUAL_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,ACTIVE_WEATHER
44617,9,9E,4873,N181GJ,JFK,RDU,2/25/2022,9:05:00 AM,2/25/2022,8:15:00 AM,137,50,84,0,2008,Bombardier,CRJ9,2
44617,14,9E,5113,N924XJ,JFK,RDU,2/25/2022,2:27:00 PM,2/25/2022,11:42:00 AM,17,165,79,0,2008,Bombardier,CRJ9,1
44617,20,9E,5247,N337PQ,JFK,RDU,2/25/2022,8:32:00 PM,2/25/2022,7:20:00 PM,32,72,75,0,2014,Bombardier,CRJ9,0
44617,13,YX,5619,N240JQ,JFK,RDU,2/25/2022,1:32:00 PM,2/25/2022,1:35:00 PM,19,-3,80,0,2008,Embraer,E75L,1
44617,7,DL,655,N324NB,JFK,AUS,2/25/2022,7:42:00 AM,2/25/2022,6:39:00 PM,11,783,243,0,2001,Airbus,A319,2
44617,14,DL,659,N324NB,JFK,AUS,2/25/2022,2:03:00 PM,2/25/2022,8:30:00 AM,31,333,231,0,2001,Airbus,A319,1
44618,17,AA,2772,N925NN,JFK,AUS,2/26/2022,5:22:00 PM,2/26/2022,5:29:00 PM,18,-7,244,0,2013,Boeing,B738,0
44618,8,AA,2813,N956NN,JFK,AUS,2/26/2022,8:18:00 AM,2/26/2022,8:25:00 AM,31,-7,246,0,2014,Boeing,B738,0
44618,14,YX,4503,N425YX,JFK,RDU,2/26/2022,2:23:00 PM,2/26/2022,2:30:00 PM,17,-7,77,0,2014,Embraer,E75L,0
44618,16,YX,4540,N436YX,JFK,RDU,2/26/2022,4:34:00 PM,2/26/2022,4:45:00 PM,19,-11,82,0,2014,Embraer,E75L,0
44618,12,YX,4628,N107HQ,JFK,RDU,2/26/2022,12:57:00 PM,2/26/2022,1:00:00 PM,23,-3,84,0,2007,Embraer,E75L,0
44618,7,YX,4926,N434YX,JFK,RDU,2/26/2022,7:36:00 AM,2/26/2022,7:40:00 AM,28,-4,83,0,2014,Embraer,E75L,0
44618,14,B6,295,N615JB,JFK,AUS,2/26/2022,2:16:00 PM,2/26/2022,1:10:00 PM,13,66,237,0,2005,Airbus,A320,0
44618,20,B6,385,N236JB,JFK,RDU,2/26/2022,8:43:00 PM,2/26/2022,8:00:00 PM,33,43,81,0,2006,Embraer,E190,0
44618,10,B6,585,N354JB,JFK,RDU,2/26/2022,10:08:00 AM,2/26/2022,9:00:00 AM,26,68,80,0,2013,Embraer,E190,0
44618,6,B6,795,N794JB,JFK,AUS,2/26/2022,6:59:00 AM,2/26/2022,6:59:00 AM,21,0,234,0,2011,Airbus,A320,0
44618,20,B6,97,N570JB,JFK,DEN,2/26/2022,8:35:00 PM,2/26/2022,8:20:00 PM,28,15,235,0,2003,Airbus,A320,0
44618,19,DL,1077,N903DN,JFK,DEN,2/26/2022,7:57:00 PM,2/26/2022,7:59:00 PM,22,-2,239,0,2018,Boeing,B739,0
44618,9,DL,1170,N717TW,JFK,DEN,2/26/2022,9:02:00 AM,2/26/2022,7:59:00 AM,28,63,235,0,1999,Boeing,B752,0
44618,16,9E,4829,N187GJ,JFK,RDU,2/26/2022,4:55:00 PM,2/26/2022,4:55:00 PM,19,0,83,0,2008,Bombardier,CRJ9,0
44618,8,9E,4873,N921XJ,JFK,RDU,2/26/2022,8:16:00 AM,2/26/2022,8:15:00 AM,17,1,80,0,2008,Bombardier,CRJ9,0
44618,10,9E,5113,N187GJ,JFK,RDU,2/26/2022,10:58:00 AM,2/26/2022,11:00:00 AM,25,-2,77,0,2008,Bombardier,CRJ9,0
44618,19,9E,5247,N601LR,JFK,RDU,2/26/2022,7:27:00 PM,2/26/2022,7:30:00 PM,21,-3,81,0,2007,Bombardier,CRJ9,0
44618,13,9E,5447,N490PX,JFK,RDU,2/26/2022,1:32:00 PM,2/26/2022,1:35:00 PM,21,-3,82,0,2020,Bombardier,CRJ9,0
44618,18,DL,655,N359NB,JFK,AUS,2/26/2022,6:36:00 PM,2/26/2022,6:39:00 PM,33,-3,239,0,2003,Airbus,A319,0
44618,8,DL,659,N330NB,JFK,AUS,2/26/2022,8:24:00 AM,2/26/2022,8:30:00 AM,38,-6,228,0,2001,Airbus,A319,0
44619,17,AA,2772,N988NN,JFK,AUS,2/27/2022,5:32:00 PM,2/27/2022,5:29:00 PM,27,3,220,0,2016,Boeing,B738,0
44619,8,AA,2813,N957NN,JFK,AUS,2/27/2022,8:22:00 AM,2/27/2022,8:25:00 AM,17,-3,248,0,2014,Boeing,B738,0
44619,14,YX,4503,N453YX,JFK,RDU,2/27/2022,2:25:00 PM,2/27/2022,2:30:00 PM,14,-5,86,0,2021,Embraer,E75L,0
44619,22,YX,4533,N410YX,JFK,RDU,2/27/2022,10:35:00 PM,2/27/2022,9:40:00 PM,28,55,70,0,2013,Embraer,E75L,0
44619,16,YX,4540,N415YX,JFK,RDU,2/27/2022,4:38:00 PM,2/27/2022,4:45:00 PM,24,-7,83,0,2013,Embraer,E75L,0
44619,12,YX,4628,N443YX,JFK,RDU,2/27/2022,12:52:00 PM,2/27/2022,1:00:00 PM,24,-8,83,0,2015,Embraer,E75L,0
44619,7,YX,4926,N414YX,JFK,RDU,2/27/2022,7:31:00 AM,2/27/2022,7:40:00 AM,20,-9,83,0,2013,Embraer,E75L,0
44619,14,B6,295,N547JB,JFK,AUS,2/27/2022,2:07:00 PM,2/27/2022,1:14:00 PM,12,53,224,0,2002,Airbus,A320,0
44619,22,B6,385,N316JB,JFK,RDU,2/27/2022,10:48:00 PM,2/27/2022,8:00:00 PM,26,168,68,0,2009,Embraer,E190,0
44619,0,B6,585,N238JB,JFK,RDU,2/27/2022,12:00:00 AM,2/27/2022,9:20:00 AM,0,0,0,1,2006,Embraer,E190,0
44619,22,B6,97,N598JB,JFK,DEN,2/27/2022,10:04:00 PM,2/27/2022,8:20:00 PM,14,104,230,0,2004,Airbus,A320,0
44619,19,DL,1077,N883DN,JFK,DEN,2/27/2022,7:50:00 PM,2/27/2022,7:59:00 PM,38,-9,218,0,2017,Boeing,B739,0
44619,7,DL,1170,N723TW,JFK,DEN,2/27/2022,7:58:00 AM,2/27/2022,7:59:00 AM,17,-1,230,0,2000,Boeing,B752,0
44619,12,DL,1175,N357NB,JFK,AUS,2/27/2022,12:59:00 PM,2/27/2022,1:05:00 PM,19,-6,218,0,2002,Airbus,A319,0
44619,16,9E,4829,N295PQ,JFK,RDU,2/27/2022,4:52:00 PM,2/27/2022,4:55:00 PM,22,-3,77,0,2013,Bombardier,CRJ9,0
44619,8,9E,4873,N302PQ,JFK,RDU,2/27/2022,8:11:00 AM,2/27/2022,8:15:00 AM,26,-4,79,0,2014,Bombardier,CRJ9,0
44619,11,9E,5113,N295PQ,JFK,RDU,2/27/2022,11:38:00 AM,2/27/2022,11:42:00 AM,12,-4,77,0,2013,Bombardier,CRJ9,0
44619,19,9E,5247,N348PQ,JFK,RDU,2/27/2022,7:19:00 PM,2/27/2022,7:20:00 PM,28,-1,75,0,2015,Bombardier,CRJ9,0
44619,13,YX,5619,N243JQ,JFK,RDU,2/27/2022,1:31:00 PM,2/27/2022,1:35:00 PM,12,-4,83,0,2008,Embraer,E75L,0
44619,18,DL,655,N324NB,JFK,AUS,2/27/2022,6:31:00 PM,2/27/2022,6:39:00 PM,40,-8,216,0,2001,Airbus,A319,0
44619,8,DL,659,N324NB,JFK,AUS,2/27/2022,8:29:00 AM,2/27/2022,8:30:00 AM,31,-1,246,0,2001,Airbus,A319,0
44620,17,AA,2772,N844NN,JFK,AUS,2/28/2022,5:28:00 PM,2/28/2022,5:29:00 PM,19,-1,217,0,2010,Boeing,B738,0
44620,8,AA,2813,N908NN,JFK,AUS,2/28/2022,8:23:00 AM,2/28/2022,8:25:00 AM,12,-2,211,0,2012,Boeing,B738,0
